bedroomcnt,bathroomcnt,calculatedfinishedsquarefeet,taxvaluedollarcnt,yearbuilt,fips,lotsizesquarefeet
3.0,2.0,1132.0,637000.0,1948.0,6037.0,7636.0
2.0,2.0,1533.0,343548.0,1954.0,6059.0,12750.0
2.0,2.0,2272.0,567122.0,1950.0,6037.0,23260.0
3.0,1.0,1350.0,62477.0,1930.0,6037.0,7255.0
3.0,2.0,2839.0,531060.0,1956.0,6037.0,13484.0
3.0,1.0,1368.0,247357.0,1927.0,6037.0,19888.0
4.0,3.0,1591.0,897000.0,1957.0,6037.0,10058.0
2.0,1.0,896.0,274415.0,1964.0,6059.0,1863.0
3.0,3.0,2212.0,378340.0,1957.0,6037.0,16630.0
4.0,3.0,2650.0,793000.0,1987.0,6037.0,7566.0
3.0,1.0,1154.0,163736.0,1947.0,6037.0,6688.0
2.0,1.0,800.0,263965.0,1924.0,6037.0,4799.0
4.0,3.5,2169.0,207362.0,1959.0,6059.0,7200.0
3.0,2.0,1500.0,63357.0,1961.0,6111.0,7917.0
3.0,2.0,1100.0,119940.0,1983.0,6037.0,38807.0
3.0,2.0,1644.0,399083.0,1943.0,6037.0,5933.0
3.0,2.0,1283.0,396000.0,1955.0,6037.0,5306.0
4.0,3.0,1800.0,428023.0,1986.0,6111.0,5440.0
3.0,3.0,2331.0,514983.0,1957.0,6037.0,17499.0
4.0,2.0,1763.0,95743.0,1947.0,6037.0,3623.0
3.0,1.0,1003.0,466000.0,1953.0,6059.0,6048.0
3.0,2.0,1160.0,393500.0,1973.0,6111.0,7095.0
4.0,2.0,1941.0,265000.0,2003.0,6037.0,7032.0
3.0,3.0,1663.0,226000.0,1991.0,6037.0,7239.0
6.0,5.0,6248.0,903723.0,1989.0,6037.0,35334.0
5.0,4.0,3600.0,344419.0,1946.0,6037.0,11705.0
3.0,1.0,1236.0,423666.0,1941.0,6037.0,6510.0
4.0,2.5,2247.0,504510.0,2000.0,6111.0,10905.0
3.0,2.0,1245.0,236264.0,1962.0,6037.0,5763.0
3.0,1.0,864.0,33291.0,1922.0,6037.0,6013.0
2.0,1.0,1120.0,62495.0,1949.0,6037.0,6498.0
3.0,1.0,1002.0,155664.0,1949.0,6037.0,5743.0
2.0,1.0,720.0,206900.0,1921.0,6037.0,4370.0
4.0,2.0,1408.0,176937.0,1952.0,6037.0,5124.0
2.0,1.0,953.0,133350.0,1926.0,6037.0,3320.0
3.0,1.0,1668.0,54419.0,1928.0,6037.0,6207.0
3.0,3.0,1907.0,650313.0,1987.0,6037.0,7961.0
3.0,3.0,1766.0,472321.0,1952.0,6037.0,16730.0
3.0,3.0,1822.0,344696.0,1968.0,6037.0,5323.0
4.0,3.0,2522.0,365817.0,1987.0,6037.0,10629.0
3.0,2.0,1231.0,188634.0,1941.0,6037.0,6796.0
3.0,2.0,1498.0,554000.0,1926.0,6037.0,4679.0
3.0,2.0,1644.0,299119.0,1950.0,6037.0,5724.0
3.0,3.0,2193.0,2099901.0,1953.0,6037.0,11063.0
2.0,1.0,1415.0,205719.0,1913.0,6037.0,6026.0
3.0,2.0,1716.0,344583.0,1962.0,6059.0,6720.0
3.0,3.0,1829.0,294405.0,1950.0,6037.0,5099.0
3.0,2.0,2498.0,758984.0,1978.0,6037.0,10994.0
3.0,3.0,1758.0,527590.0,1966.0,6037.0,12603.0
3.0,2.0,1650.0,89229.0,1981.0,6037.0,51500.0
3.0,1.0,1092.0,164560.0,1950.0,6037.0,5052.0
5.0,4.0,3956.0,523173.0,1976.0,6037.0,18118.0
3.0,2.0,1297.0,85901.0,1951.0,6037.0,6927.0
4.0,3.0,2079.0,125101.0,1969.0,6037.0,6005.0
2.0,1.0,893.0,213202.0,1948.0,6037.0,2501.0
4.0,4.0,3126.0,1212208.0,1978.0,6037.0,9184.0
4.0,3.0,2529.0,273000.0,2005.0,6037.0,7165.0
3.0,2.0,1384.0,482000.0,1976.0,6037.0,5086.0
3.0,1.0,1092.0,179911.0,1952.0,6037.0,6048.0
4.0,2.0,1260.0,496000.0,1972.0,6111.0,5462.0
3.0,1.5,1727.0,300220.0,1956.0,6059.0,7202.0
5.0,3.0,3247.0,204787.0,1972.0,6037.0,17325.0
2.0,1.0,1110.0,64353.0,1950.0,6037.0,6137.0
5.0,7.5,10671.0,4543068.0,2009.0,6059.0,23784.0
5.0,3.0,2741.0,920000.0,1973.0,6037.0,25675.0
2.0,1.0,1407.0,323371.0,1923.0,6037.0,10561.0
3.0,2.0,1929.0,1065600.0,1938.0,6037.0,8100.0
3.0,3.0,2952.0,1565033.0,1983.0,6037.0,3154.0
4.0,2.5,1618.0,315465.0,1990.0,6059.0,1599.0
4.0,2.0,1263.0,188684.0,1948.0,6037.0,11199.0
5.0,4.0,3936.0,4143556.0,2008.0,6037.0,2693.0
2.0,1.0,749.0,100832.0,1952.0,6059.0,7200.0
3.0,2.0,1761.0,280923.0,1973.0,6059.0,10120.0
3.0,1.5,1349.0,71469.0,1954.0,6059.0,6120.0
2.0,1.0,796.0,17991.0,1923.0,6037.0,3845.0
3.0,1.0,1161.0,66222.0,1946.0,6037.0,4496.0
2.0,2.0,1071.0,477466.0,1997.0,6059.0,1716.0
4.0,2.0,1770.0,131863.0,1978.0,6111.0,5788.0
4.0,3.0,2808.0,657562.0,2014.0,6037.0,5519.0
3.0,2.5,1470.0,565000.0,1996.0,6059.0,2576.0
3.0,1.0,936.0,204500.0,1948.0,6111.0,6063.0
2.0,1.0,1167.0,478526.0,1947.0,6037.0,5255.0
4.0,3.0,2730.0,344755.0,1989.0,6037.0,10465.0
2.0,2.0,1404.0,251031.0,1988.0,6037.0,13901.0
5.0,3.5,2816.0,866000.0,1965.0,6059.0,9200.0
1.0,2.0,934.0,320000.0,1977.0,6059.0,834.0
4.0,3.0,2150.0,407342.0,1947.0,6037.0,6905.0
3.0,1.0,1133.0,345355.0,1953.0,6037.0,7522.0
2.0,1.0,1107.0,393501.0,1949.0,6037.0,6571.0
4.0,3.0,2864.0,602387.0,1977.0,6059.0,5100.0
3.0,2.0,1563.0,472301.0,1977.0,6059.0,3780.0
4.0,2.5,2553.0,745000.0,1997.0,6059.0,6695.0
3.0,2.0,1428.0,243202.0,1978.0,6111.0,6405.0
4.0,2.5,2086.0,445330.0,1980.0,6059.0,4050.0
4.0,3.0,2374.0,838380.0,1947.0,6037.0,6508.0
3.0,2.0,1554.0,133679.0,1973.0,6059.0,6000.0
3.0,3.0,1288.0,1307014.0,1990.0,6037.0,1570.0
4.0,2.0,1462.0,442266.0,1973.0,6111.0,7801.0
3.0,2.0,1869.0,120050.0,1969.0,6037.0,6251.0
4.0,2.0,1168.0,1365000.0,1928.0,6037.0,1449.0
3.0,2.0,2273.0,500403.0,1988.0,6037.0,11007.0
2.0,1.0,980.0,41370.0,1945.0,6037.0,5781.0
4.0,2.0,1497.0,87511.0,1962.0,6059.0,6240.0
3.0,1.0,1143.0,155109.0,1949.0,6059.0,8789.0
3.0,2.0,1505.0,384886.0,1955.0,6059.0,6000.0
3.0,1.0,1012.0,473000.0,1947.0,6037.0,6002.0
5.0,4.0,2954.0,231920.0,1957.0,6037.0,57971.0
3.0,3.0,2839.0,815037.0,1967.0,6059.0,17920.0
2.0,1.0,957.0,288268.0,1939.0,6037.0,4980.0
4.0,2.0,1717.0,115356.0,1952.0,6037.0,5163.0
2.0,1.0,843.0,60285.0,1957.0,6037.0,37101.0
4.0,2.0,1204.0,46548.0,1955.0,6037.0,6304.0
3.0,2.0,1598.0,564000.0,1961.0,6037.0,7284.0
3.0,2.0,1652.0,280020.0,1953.0,6037.0,9750.0
4.0,2.0,1657.0,390870.0,1953.0,6037.0,5096.0
3.0,2.0,1481.0,76382.0,1962.0,6037.0,5145.0
3.0,3.0,1837.0,597951.0,1947.0,6037.0,6105.0
3.0,2.0,1516.0,207068.0,1947.0,6059.0,6750.0
4.0,3.0,2150.0,321340.0,1975.0,6037.0,5467.0
4.0,3.0,2714.0,782885.0,1984.0,6037.0,7837.0
3.0,2.0,2062.0,313093.0,1941.0,6037.0,21911.0
3.0,2.0,1556.0,277308.0,1962.0,6037.0,10656.0
3.0,3.0,2515.0,800000.0,1965.0,6037.0,3378.0
3.0,1.0,1020.0,443005.0,1951.0,6037.0,4999.0
4.0,2.0,2238.0,652744.0,1921.0,6037.0,11892.0
2.0,1.0,758.0,122029.0,1950.0,6037.0,5026.0
5.0,5.0,3699.0,317043.0,1964.0,6037.0,18043.0
2.0,1.0,988.0,529000.0,1936.0,6037.0,5793.0
4.0,3.0,2706.0,656502.0,1978.0,6059.0,10004.0
2.0,2.5,1404.0,214530.0,1979.0,6059.0,2184.0
4.0,3.0,2627.0,329956.0,1995.0,6037.0,6656.0
2.0,1.0,802.0,56285.0,1949.0,6037.0,5741.0
4.0,2.5,1806.0,510863.0,1987.0,6059.0,4000.0
5.0,3.0,3262.0,579500.0,2003.0,6037.0,14210.0
3.0,3.0,1836.0,385794.0,1989.0,6037.0,7998.0
3.0,2.0,1054.0,88594.0,1957.0,6037.0,6798.0
2.0,2.0,1364.0,350261.0,1940.0,6037.0,3082.0
3.0,1.0,1244.0,376809.0,1957.0,6059.0,6594.0
3.0,2.0,1647.0,400436.0,1956.0,6037.0,8885.0
3.0,3.0,1792.0,229700.0,1984.0,6037.0,6622.0
3.0,2.0,1484.0,554000.0,1961.0,6037.0,6029.0
2.0,1.0,1044.0,276958.0,1957.0,6037.0,8338.0
4.0,3.0,3676.0,917000.0,2003.0,6037.0,6808.0
2.0,1.0,760.0,257330.0,1948.0,6037.0,5732.0
3.0,1.0,1375.0,344836.0,1952.0,6037.0,5142.0
2.0,2.0,1667.0,85895.0,1955.0,6037.0,9344.0
3.0,2.0,1448.0,338468.0,1951.0,6037.0,6860.0
2.0,1.0,1164.0,64978.0,1926.0,6037.0,6699.0
3.0,1.0,1008.0,306256.0,1953.0,6037.0,5593.0
4.0,2.5,2115.0,341214.0,1985.0,6111.0,8018.0
3.0,2.0,1365.0,285113.0,1957.0,6037.0,5960.0
3.0,2.0,1444.0,228776.0,1981.0,6037.0,5399.0
3.0,2.0,1416.0,431000.0,1952.0,6037.0,6852.0
4.0,2.0,1711.0,245333.0,1992.0,6037.0,10083.0
4.0,2.0,1709.0,690375.0,1964.0,6037.0,7932.0
4.0,3.0,2303.0,694714.0,1985.0,6037.0,6736.0
3.0,2.0,1243.0,544000.0,1963.0,6111.0,11200.0
6.0,4.0,3246.0,754072.0,2004.0,6037.0,9085.0
3.0,2.0,1477.0,416667.0,1981.0,6037.0,5699.0
3.0,2.0,1812.0,469245.0,1936.0,6037.0,6100.0
4.0,3.0,2142.0,750000.0,1982.0,6037.0,12538.0
5.0,3.0,2532.0,321563.0,1980.0,6059.0,6930.0
3.0,2.5,1941.0,477157.0,2014.0,6059.0,1154.0
3.0,2.0,1290.0,420000.0,1959.0,6037.0,8711.0
3.0,1.0,1290.0,448903.0,1952.0,6037.0,5336.0
4.0,2.0,1329.0,105710.0,1954.0,6059.0,9345.0
3.0,2.5,2268.0,1210539.0,2013.0,6059.0,4116.0
3.0,2.0,1452.0,347214.0,1924.0,6037.0,4997.0
2.0,1.5,1138.0,290865.0,1959.0,6111.0,5005.0
3.0,3.0,1851.0,305753.0,1995.0,6037.0,5419.0
3.0,3.0,4044.0,560000.0,2004.0,6037.0,16302.0
3.0,1.0,1202.0,455633.0,1947.0,6037.0,5159.0
3.0,1.0,1073.0,286277.0,1951.0,6037.0,6328.0
3.0,1.5,1628.0,90131.0,1958.0,6059.0,6600.0
4.0,2.0,2542.0,547289.0,1928.0,6037.0,3918.0
2.0,1.0,900.0,29986.0,1954.0,6037.0,6476.0
4.0,3.0,2921.0,500351.0,2002.0,6037.0,13588.0
5.0,3.0,2302.0,280000.0,1992.0,6037.0,6668.0
3.0,3.0,2128.0,1804807.0,1970.0,6059.0,6215.0
3.0,1.5,1232.0,233359.0,1972.0,6059.0,1610.0
5.0,4.0,3595.0,1549300.0,2007.0,6037.0,3212.0
3.0,1.5,1138.0,450000.0,1954.0,6059.0,7686.0
3.0,2.0,1800.0,205368.0,1924.0,6037.0,6063.0
5.0,4.5,3034.0,680820.0,2000.0,6111.0,7266.0
3.0,3.0,2138.0,346817.0,1990.0,6037.0,12802.0
3.0,2.0,1679.0,270912.0,1964.0,6037.0,8682.0
4.0,3.0,2326.0,577000.0,1985.0,6111.0,7000.0
4.0,2.0,2297.0,531303.0,2010.0,6037.0,207227.0
3.0,2.0,1408.0,112506.0,1952.0,6037.0,5852.0
4.0,2.5,1838.0,574719.0,1976.0,6111.0,6559.0
3.0,2.0,1766.0,609150.0,1976.0,6059.0,3150.0
4.0,3.0,2450.0,480133.0,1998.0,6037.0,6628.0
3.0,2.0,1104.0,71400.0,1952.0,6037.0,4140.0
3.0,1.0,1210.0,222865.0,1952.0,6037.0,5407.0
4.0,2.5,2547.0,691563.0,1977.0,6059.0,9000.0
3.0,2.5,2553.0,729531.0,2003.0,6111.0,10380.0
3.0,2.5,2122.0,1106500.0,1970.0,6059.0,3037.0
3.0,1.0,1055.0,99621.0,1954.0,6037.0,39385.0
3.0,2.0,1924.0,633300.0,1948.0,6037.0,18574.0
3.0,3.0,1600.0,727268.0,1921.0,6037.0,3642.0
2.0,1.0,688.0,767170.0,1905.0,6037.0,2508.0
3.0,2.0,1383.0,552834.0,1924.0,6037.0,7525.0
3.0,1.0,1346.0,386000.0,1939.0,6037.0,4503.0
3.0,3.0,1838.0,393090.0,1982.0,6037.0,7310.0
3.0,2.0,1494.0,217558.0,1991.0,6037.0,8464.0
5.0,5.0,4587.0,492977.0,1997.0,6037.0,10689.0
3.0,3.0,2224.0,137933.0,1997.0,6037.0,6060.0
3.0,3.0,2800.0,667641.0,1990.0,6059.0,5250.0
3.0,3.0,1926.0,79638.0,1965.0,6059.0,7200.0
5.0,2.0,1465.0,350261.0,1955.0,6111.0,6119.0
4.0,3.0,3041.0,999900.0,1968.0,6037.0,5334.0
5.0,6.0,4994.0,1768399.0,2001.0,6037.0,42081.0
4.0,3.0,2979.0,618472.0,1990.0,6059.0,10625.0
1.0,1.0,720.0,86000.0,1912.0,6037.0,
3.0,3.0,2834.0,324937.0,1998.0,6037.0,160965.0
3.0,3.0,2449.0,97234.0,1968.0,6059.0,6062.0
2.0,2.0,1097.0,325912.0,1938.0,6037.0,6970.0
3.0,2.0,1238.0,91079.0,1953.0,6037.0,5338.0
2.0,1.0,800.0,436895.0,1928.0,6111.0,5347.0
3.0,2.0,1736.0,177723.0,1977.0,6059.0,2015.0
5.0,3.0,2128.0,593124.0,1957.0,6059.0,7700.0
4.0,2.5,1996.0,194775.0,1978.0,6059.0,5000.0
3.0,2.5,1703.0,556107.0,2001.0,6059.0,6965.0
4.0,4.0,3656.0,1041905.0,1989.0,6059.0,8050.0
2.0,1.0,941.0,498697.0,1937.0,6037.0,2392.0
2.0,2.0,1514.0,915460.0,1974.0,6059.0,2500.0
3.0,2.0,1508.0,135229.0,1965.0,6037.0,7069.0
3.0,1.0,1538.0,357126.0,1930.0,6037.0,6160.0
3.0,3.0,2056.0,100606.0,1952.0,6037.0,8882.0
3.0,2.0,1219.0,153779.0,1954.0,6037.0,7725.0
4.0,1.5,1474.0,56837.0,1958.0,6059.0,6208.0
5.0,3.0,2822.0,411581.0,1993.0,6059.0,6050.0
3.0,2.0,1890.0,145968.0,1948.0,6037.0,29390.0
5.0,5.5,4763.0,1531000.0,2004.0,6059.0,10811.0
3.0,3.0,2122.0,208237.0,1989.0,6037.0,7250.0
2.0,3.0,2111.0,316654.0,1960.0,6037.0,8329.0
2.0,1.0,1091.0,479778.0,1919.0,6059.0,6900.0
3.0,2.0,1771.0,143776.0,1878.0,6037.0,5126.0
3.0,2.0,1852.0,878249.0,2002.0,6037.0,7974.0
3.0,2.5,2838.0,485564.0,1999.0,6111.0,9869.0
5.0,3.5,2832.0,1698819.0,2014.0,6059.0,11440.0
3.0,2.5,2760.0,1097665.0,1978.0,6059.0,10450.0
5.0,4.5,3185.0,650124.0,1998.0,6059.0,10301.0
3.0,2.0,1517.0,52902.0,1901.0,6037.0,6256.0
4.0,2.5,1964.0,86907.0,1973.0,6059.0,5580.0
2.0,1.5,1170.0,131288.0,1971.0,6059.0,1420.0
3.0,2.0,2053.0,199197.0,1965.0,6037.0,155044.0
2.0,1.0,708.0,228774.0,1939.0,6037.0,4296.0
3.0,2.0,1701.0,78440.0,1957.0,6037.0,10239.0
3.0,2.0,1669.0,778697.0,1954.0,6111.0,49222.0
3.0,3.0,1567.0,546120.0,1951.0,6037.0,5037.0
2.0,1.0,1068.0,238172.0,1926.0,6037.0,4501.0
3.0,2.0,1464.0,283110.0,1969.0,6059.0,5000.0
3.0,2.0,1360.0,136889.0,1955.0,6037.0,6290.0
3.0,3.0,3304.0,886023.0,1979.0,6037.0,20026.0
3.0,2.0,1324.0,505000.0,1954.0,6059.0,7490.0
4.0,3.0,2966.0,638507.0,1978.0,6059.0,8050.0
4.0,2.0,1937.0,436765.0,1950.0,6037.0,5497.0
4.0,3.0,2988.0,870000.0,2004.0,6037.0,6976.0
3.0,3.5,2510.0,1862926.0,1997.0,6059.0,11892.0
3.0,3.0,3231.0,540141.0,1981.0,6059.0,8000.0
4.0,3.0,2976.0,895000.0,1969.0,6037.0,5009.0
3.0,1.0,1164.0,322971.0,1946.0,6037.0,6218.0
5.0,4.5,4483.0,1133856.0,2002.0,6059.0,10936.0
2.0,1.0,562.0,216000.0,1953.0,6037.0,3001.0
3.0,2.0,3196.0,1332000.0,1936.0,6037.0,12004.0
4.0,2.0,1418.0,56367.0,1959.0,6059.0,8137.0
2.0,2.5,1410.0,281412.0,1989.0,6059.0,2080.0
2.0,1.0,929.0,175454.0,1946.0,6037.0,6498.0
4.0,3.0,1651.0,827390.0,1950.0,6037.0,5000.0
3.0,2.0,1773.0,72886.0,1954.0,6059.0,9690.0
3.0,4.0,2666.0,248690.0,1961.0,6111.0,31975.0
3.0,1.0,968.0,253937.0,1954.0,6059.0,5959.0
4.0,3.0,2296.0,758875.0,1923.0,6037.0,5934.0
3.0,2.0,1560.0,322761.0,1977.0,6059.0,5000.0
4.0,5.0,4269.0,3409121.0,1978.0,6037.0,9604.0
4.0,2.0,1371.0,130719.0,1956.0,6037.0,5574.0
4.0,2.0,1492.0,72347.0,1960.0,6037.0,5057.0
2.0,1.0,858.0,387000.0,1938.0,6037.0,4987.0
3.0,2.5,2054.0,708880.0,1986.0,6059.0,4465.0
4.0,2.5,2224.0,859493.0,1962.0,6059.0,8752.0
3.0,1.0,1188.0,75750.0,1946.0,6037.0,5510.0
3.0,2.0,1409.0,305440.0,1960.0,6037.0,8523.0
4.0,3.0,2175.0,819000.0,1977.0,6059.0,6336.0
3.0,2.0,1473.0,302482.0,1999.0,6111.0,3509.0
3.0,2.0,1307.0,393092.0,1961.0,6059.0,6070.0
3.0,2.0,1548.0,380758.0,1961.0,6059.0,9300.0
3.0,3.0,2266.0,700522.0,1926.0,6059.0,8246.0
5.0,3.0,2869.0,864750.0,1997.0,6059.0,4256.0
3.0,2.0,1252.0,122475.0,1959.0,6111.0,6119.0
3.0,2.0,1392.0,224049.0,1986.0,6037.0,4321.0
3.0,3.5,3352.0,668005.0,1999.0,6059.0,8312.0
3.0,2.0,1070.0,247491.0,1906.0,6037.0,4104.0
3.0,3.0,1696.0,7214000.0,1973.0,6037.0,21703.0
4.0,2.5,1877.0,685000.0,1975.0,6059.0,1640.0
5.0,3.0,2396.0,670552.0,1998.0,6059.0,3605.0
3.0,2.0,1662.0,585075.0,1956.0,6037.0,9878.0
2.0,2.0,1588.0,491000.0,1952.0,6037.0,24799.0
5.0,3.0,2379.0,483370.0,1995.0,6059.0,4525.0
3.0,1.0,980.0,234847.0,1942.0,6037.0,5709.0
5.0,4.5,3317.0,736055.0,2005.0,6111.0,7032.0
6.0,2.0,2794.0,2111719.0,1921.0,6037.0,8101.0
2.0,2.0,1224.0,220123.0,1974.0,6059.0,2958.0
3.0,2.0,1302.0,278100.0,1963.0,6059.0,6506.0
4.0,3.0,1987.0,477651.0,2015.0,6111.0,4637.0
3.0,2.0,1700.0,308464.0,1977.0,6059.0,5994.0
3.0,2.0,1260.0,325909.0,1936.0,6037.0,7296.0
4.0,2.5,1698.0,455606.0,1972.0,6059.0,6000.0
4.0,2.0,1300.0,415000.0,1947.0,6037.0,5173.0
2.0,1.0,831.0,22108.0,1950.0,6037.0,5451.0
4.0,2.5,1743.0,684000.0,1994.0,6059.0,3990.0
2.0,1.0,804.0,65387.0,1955.0,6037.0,5150.0
3.0,2.0,1262.0,456247.0,1958.0,6059.0,6250.0
3.0,2.0,1289.0,403872.0,1944.0,6037.0,5507.0
5.0,5.5,4930.0,1880317.0,1991.0,6059.0,101277.0
3.0,2.5,1969.0,741000.0,1999.0,6059.0,5797.0
3.0,3.0,2342.0,579897.0,1963.0,6037.0,10760.0
3.0,3.0,2639.0,484708.0,1990.0,6059.0,5076.0
4.0,3.0,3212.0,848831.0,1981.0,6059.0,7056.0
2.0,1.0,764.0,38473.0,1947.0,6037.0,5233.0
3.0,3.0,2720.0,879000.0,1987.0,6059.0,9960.0
4.0,3.5,4022.0,1300294.0,2006.0,6059.0,5837.0
1.0,1.0,600.0,267000.0,1963.0,6059.0,800.0
3.0,2.0,1895.0,729000.0,1965.0,6111.0,13902.0
3.0,1.0,1590.0,477113.0,1921.0,6037.0,7443.0
2.0,2.0,1596.0,245830.0,1913.0,6037.0,3369.0
2.0,1.0,932.0,415000.0,1961.0,6037.0,5109.0
4.0,2.0,2136.0,1015249.0,1938.0,6037.0,9675.0
5.0,3.0,2755.0,986817.0,1988.0,6037.0,71800.0
4.0,2.0,1767.0,125389.0,1988.0,6037.0,8765.0
3.0,3.0,2521.0,665750.0,1992.0,6059.0,4830.0
3.0,2.0,1221.0,233427.0,1947.0,6037.0,6011.0
4.0,2.0,1361.0,531027.0,1959.0,6059.0,6200.0
4.0,2.0,1446.0,58746.0,1962.0,6059.0,6200.0
4.0,3.0,2551.0,480351.0,1989.0,6059.0,11050.0
4.0,3.0,2397.0,589657.0,1988.0,6059.0,7500.0
2.0,2.0,1272.0,563971.0,1987.0,6059.0,4500.0
3.0,2.0,1467.0,318485.0,1951.0,6037.0,5467.0
3.0,3.0,1633.0,295750.0,1958.0,6037.0,7804.0
3.0,2.0,1121.0,380724.0,1962.0,6059.0,6528.0
3.0,4.0,3599.0,951000.0,1990.0,6059.0,11050.0
3.0,1.0,1466.0,64890.0,1928.0,6059.0,5160.0
2.0,2.0,1051.0,408344.0,1940.0,6037.0,6081.0
3.0,2.0,1341.0,266417.0,1951.0,6037.0,8240.0
2.0,1.0,1120.0,218725.0,1969.0,6059.0,5164.0
3.0,2.0,1717.0,230437.0,1951.0,6037.0,8098.0
4.0,3.0,2294.0,312844.0,1998.0,6037.0,5891.0
3.0,2.5,1667.0,569036.0,2004.0,6111.0,3498.0
5.0,3.0,3362.0,1108021.0,1977.0,6037.0,11572.0
5.0,4.5,5862.0,2006084.0,1995.0,6059.0,15943.0
5.0,2.5,2481.0,1086317.0,1973.0,6059.0,7335.0
3.0,2.0,1727.0,312251.0,1953.0,6037.0,6926.0
4.0,2.0,1458.0,605956.0,1964.0,6059.0,6120.0
3.0,2.5,2405.0,739184.0,1990.0,6059.0,3920.0
4.0,2.0,1781.0,259546.0,1968.0,6111.0,8275.0
4.0,2.0,2077.0,740000.0,1972.0,6037.0,17880.0
4.0,2.0,2015.0,1400000.0,1942.0,6037.0,5718.0
3.0,2.0,1715.0,369230.0,1960.0,6111.0,6035.0
3.0,1.5,1397.0,203479.0,1954.0,6059.0,6050.0
3.0,2.0,1530.0,268532.0,1956.0,6059.0,7650.0
2.0,1.0,1157.0,49274.0,1925.0,6037.0,6875.0
3.0,2.0,1528.0,147084.0,1975.0,6037.0,12340.0
3.0,2.0,1428.0,53588.0,1957.0,6037.0,5899.0
4.0,2.0,1495.0,85749.0,1951.0,6037.0,4894.0
3.0,2.0,1761.0,695000.0,1972.0,6037.0,9315.0
3.0,2.5,1938.0,517767.0,1977.0,6059.0,2277.0
2.0,1.0,1246.0,170136.0,1934.0,6037.0,5399.0
3.0,2.5,1651.0,486304.0,1977.0,6059.0,1575.0
3.0,2.0,1138.0,535036.0,1954.0,6059.0,6405.0
3.0,2.0,1779.0,679000.0,1969.0,6059.0,6480.0
0.0,0.0,738.0,84701.0,1942.0,6037.0,7000.0
3.0,2.0,1390.0,729808.0,1940.0,6037.0,8165.0
3.0,3.0,1626.0,118118.0,2015.0,6037.0,20627.0
5.0,2.5,1714.0,681000.0,1964.0,6111.0,11600.0
4.0,2.5,2705.0,813215.0,1979.0,6059.0,5950.0
3.0,2.5,2060.0,634782.0,1978.0,6059.0,4050.0
4.0,1.0,1110.0,25835.0,1925.0,6037.0,5807.0
2.0,1.0,955.0,297619.0,1921.0,6037.0,3160.0
4.0,2.5,2595.0,1090594.0,2004.0,6059.0,6788.0
2.0,1.0,968.0,387093.0,1950.0,6059.0,7830.0
4.0,2.5,2478.0,629454.0,1976.0,6111.0,9940.0
3.0,2.0,1242.0,50857.0,1960.0,6059.0,6175.0
2.0,2.0,1125.0,449184.0,1976.0,6059.0,2720.0
4.0,2.0,1898.0,440993.0,1969.0,6059.0,7455.0
4.0,3.0,2235.0,279000.0,1989.0,6037.0,7499.0
3.0,3.0,2192.0,192614.0,1989.0,6037.0,7486.0
2.0,1.0,1688.0,301443.0,1952.0,6037.0,9459.0
3.0,2.0,1342.0,1555463.0,1947.0,6037.0,4866.0
3.0,2.0,992.0,424246.0,1953.0,6037.0,5075.0
3.0,3.5,3946.0,1003086.0,1997.0,6059.0,8208.0
2.0,1.0,614.0,141747.0,1948.0,6037.0,5793.0
3.0,1.0,1212.0,73253.0,1942.0,6037.0,5690.0
3.0,1.5,1125.0,422417.0,1953.0,6059.0,7200.0
3.0,2.0,1521.0,125390.0,1987.0,6037.0,5650.0
5.0,3.0,3113.0,743873.0,2003.0,6111.0,6528.0
2.0,1.0,912.0,45651.0,1963.0,6059.0,1375.0
3.0,2.0,1203.0,308444.0,1958.0,6059.0,6200.0
2.0,2.0,1409.0,302215.0,1922.0,6037.0,10131.0
2.0,1.0,1222.0,272385.0,1955.0,6037.0,8964.0
3.0,3.0,1926.0,523000.0,1979.0,6037.0,5937.0
3.0,2.5,2461.0,254548.0,1977.0,6059.0,8100.0
4.0,4.0,4049.0,1467833.0,1980.0,6059.0,69008.0
3.0,1.0,1082.0,181991.0,1950.0,6037.0,5219.0
3.0,2.0,1562.0,65392.0,1957.0,6037.0,7822.0
2.0,2.0,1143.0,562514.0,1941.0,6037.0,6355.0
3.0,2.0,1571.0,76372.0,1957.0,6037.0,7482.0
4.0,2.0,1872.0,450941.0,1964.0,6059.0,7825.0
6.0,3.0,2957.0,1205101.0,1997.0,6059.0,4827.0
3.0,2.0,1337.0,559000.0,1954.0,6037.0,6507.0
3.0,2.5,2056.0,774558.0,1989.0,6059.0,6840.0
0.0,0.0,,26237.0,,6111.0,12083.0
4.0,3.5,4967.0,811008.0,1985.0,6111.0,89298.0
3.0,1.0,1249.0,327000.0,1928.0,6037.0,5760.0
2.0,1.0,844.0,897231.0,1922.0,6037.0,7500.0
5.0,6.0,7035.0,2023280.0,1993.0,6037.0,12917.0
3.0,2.0,1589.0,1395968.0,1972.0,6059.0,4950.0
3.0,2.0,1472.0,410888.0,1964.0,6111.0,7000.0
2.0,1.0,997.0,340108.0,1922.0,6037.0,2782.0
3.0,1.0,1512.0,541640.0,1947.0,6037.0,5823.0
4.0,3.0,2655.0,320000.0,1991.0,6037.0,12918.0
3.0,2.0,1284.0,237605.0,1936.0,6037.0,8029.0
3.0,2.5,4020.0,3092695.0,1998.0,6059.0,8886.0
